Attendance,Away,Date,Day,Home,Score,Time,Venue,Half_time,year,Distance,home_win,home_team_form
,Sassuolo,2021-03-17,Wed,Torino,3-2,15:00,Stadio Olimpico di Torino,(0-2),2021,239.7679599519900,1,0.5
,Genoa,2021-03-19,Fri,Parma,1-2,20:45,Stadio Ennio Tardini,(1-0),2021,117.78787939075300,0,0.5
,Bologna,2021-03-20,Sat,Crotone,2-3,15:00,Stadio Ezio Scida,(2-0),2021,770.5701219458350,0,0.5
,Cagliari,2021-03-20,Sat,Spezia,2-1,18:00,Stadio Dino Manuzzi,(0-0),2021,547.3620764334330,1,0.5
,AC Milan,2021-03-21,Sun,Fiorentina,2-3,18:00,Stadio Artemio Franchi,(1-1),2021,254.93627880825600,0,0.5
,Atalanta,2021-03-21,Sun,Hellas Verona,0-2,12:30,Stadio Marc'Antonio Bentegodi,(0-2),2021,105.03011344573900,0,0.5
,Benevento,2021-03-21,Sun,Juventus,0-1,15:00,Allianz Stadium,(0-0),2021,730.6153510914350,0,0.5
,Lazio,2021-03-21,Sun,Udinese,0-1,15:00,Dacia Arena,(0-1),2021,464.67909792520700,0,0.5
,Napoli,2021-03-21,Sun,AS Roma,0-2,20:45,Stadio Olimpico,(0-2),2021,190.3582363177840,0,0.5
,Torino,2021-03-21,Sun,Sampdoria,1-0,15:00,Stadio Comunale Luigi Ferraris,(1-0),2021,124.3883982813310,1,0.5
,AS Roma,2021-04-03,Sat,Sassuolo,2-2,15:00,Mapei Stadium - Città del Tricolore,(0-1),2021,341.8246503722720,0,0.5
,Crotone,2021-04-03,Sat,Napoli,4-3,15:00,Stadio Diego Armando Maradona,(3-1),2021,316.3671931601610,1,0.5
,Fiorentina,2021-04-03,Sat,Genoa,1-1,15:00,Stadio Comunale Luigi Ferraris,(1-1),2021,199.49234412689900,0,0.5
,Hellas Verona,2021-04-03,Sat,Cagliari,0-2,15:00,Sardegna Arena,(0-0),2021,708.8513602382750,0,0.5
,Inter Milan,2021-04-03,Sat,Bologna,0-1,20:45,Stadio Renato Dall'Ara,(0-1),2021,204.45103811272000,0,0.5
,Juventus,2021-04-03,Sat,Torino,2-2,18:00,Stadio Olimpico di Torino,(1-1),2021,7.56735575287785,0,0.5
,Parma,2021-04-03,Sat,Benevento,2-2,15:00,Stadio Ciro Vigorito,(1-0),2021,546.0861213358090,0,0.5
,Sampdoria,2021-04-03,Sat,AC Milan,1-1,12:30,Stadio Giuseppe Meazza,(0-0),2021,118.77110409643900,0,0.5
,Spezia,2021-04-03,Sat,Lazio,2-1,15:00,Stadio Olimpico,(0-0),2021,323.2861187529620,1,0.5
,Udinese,2021-04-03,Sat,Atalanta,3-2,15:00,Stadio Atleti Azzurri d'Italia,(2-1),2021,276.20012084924100,1,0.5
,Napoli,2021-04-07,Wed,Juventus,2-1,18:45,Allianz Stadium,(1-0),2021,715.0814001685390,1,0.5
,Sassuolo,2021-04-07,Wed,Inter Milan,2-1,18:45,Stadio Giuseppe Meazza,(1-0),2021,147.23360435549800,1,0.5
,AC Milan,2021-04-10,Sat,Parma,1-3,18:00,Stadio Ennio Tardini,(0-2),2021,122.21474389568100,0,0.5
,Crotone,2021-04-10,Sat,Spezia,3-2,15:00,Stadio Dino Manuzzi,(0-1),2021,825.5230733627100,1,0.5
,Torino,2021-04-10,Sat,Udinese,0-1,20:45,Dacia Arena,(0-0),2021,448.31752025128400,0,0.5
,Atalanta,2021-04-11,Sun,Fiorentina,2-3,20:45,Stadio Artemio Franchi,(0-2),2021,249.01613873809500,0,0.5
,Bologna,2021-04-11,Sun,AS Roma,1-0,18:00,Stadio Olimpico,(1-0),2021,299.0253331111190,1,0.5
,Cagliari,2021-04-11,Sun,Inter Milan,1-0,12:30,Stadio Giuseppe Meazza,(0-0),2021,697.4502556886710,1,0.5
,Genoa,2021-04-11,Sun,Juventus,3-1,15:00,Allianz Stadium,(2-0),2021,129.26585903174700,1,0.5
,Lazio,2021-04-11,Sun,Hellas Verona,0-1,15:00,Stadio Marc'Antonio Bentegodi,(0-0),2021,407.0200194793920,0,0.5
,Napoli,2021-04-11,Sun,Sampdoria,0-2,15:00,Stadio Comunale Luigi Ferraris,(0-1),2021,586.0743336614400,0,0.5
,Sassuolo,2021-04-12,Mon,Benevento,0-1,20:45,Stadio Ciro Vigorito,(0-1),2021,522.8900365950880,0,0.5
,Fiorentina,2021-04-17,Sat,Sassuolo,3-1,18:00,Mapei Stadium - Città del Tricolore,(0-1),2021,115.41892463717000,1,0.5
,Hellas Verona,2021-04-17,Sat,Sampdoria,3-1,15:00,Stadio Comunale Luigi Ferraris,(0-1),2021,195.31798355125100,1,0.5
,Parma,2021-04-17,Sat,Cagliari,4-3,20:45,Sardegna Arena,(1-2),2021,629.3731365071680,1,0.5
,Udinese,2021-04-17,Sat,Crotone,1-2,15:00,Stadio Ezio Scida,(0-1),2021,841.399153008461,0,0.5
,AS Roma,2021-04-18,Sun,Torino,3-1,18:00,Stadio Olimpico di Torino,(0-1),2021,519.7003731677150,1,0.5
,Benevento,2021-04-18,Sun,Lazio,5-3,15:00,Stadio Olimpico,(3-1),2021,214.34374467492200,1,0.5
,Genoa,2021-04-18,Sun,AC Milan,2-1,12:30,Stadio Giuseppe Meazza,(1-1),2021,118.77110409643900,1,0.5
,Inter Milan,2021-04-18,Sun,Napoli,1-1,20:45,Stadio Diego Armando Maradona,(1-0),2021,660.849346236503,0,0.5
,Juventus,2021-04-18,Sun,Atalanta,1-0,15:00,Stadio Atleti Azzurri d'Italia,(0-0),2021,173.0084746125310,1,0.5
,Spezia,2021-04-18,Sun,Bologna,4-1,15:00,Stadio Renato Dall'Ara,(2-1),2021,127.3975160148910,1,0.5
,Fiorentina,2021-04-20,Tue,Hellas Verona,1-2,20:45,Stadio Marc'Antonio Bentegodi,(0-1),2021,185.5363832089200,0,0.5
,Benevento,2021-04-21,Wed,Genoa,2-2,20:45,Stadio Comunale Luigi Ferraris,(2-2),2021,601.386008316321,0,0.5
,Cagliari,2021-04-21,Wed,Udinese,0-1,20:45,Dacia Arena,(0-0),2021,833.6223808726530,0,0.5
,Inter Milan,2021-04-21,Wed,Spezia,1-1,20:45,Stadio Dino Manuzzi,(1-1),2021,162.32599838976200,0,0.5
,Parma,2021-04-21,Wed,Juventus,3-1,20:45,Allianz Stadium,(1-1),2021,215.69342118298300,1,0.5
,Sampdoria,2021-04-21,Wed,Crotone,0-1,20:45,Stadio Ezio Scida,(0-0),2021,900.5929013678610,0,0.5
,Sassuolo,2021-04-21,Wed,AC Milan,1-2,18:30,Stadio Giuseppe Meazza,(1-0),2021,147.23360435549800,0,0.5
,Torino,2021-04-21,Wed,Bologna,1-1,20:45,Stadio Renato Dall'Ara,(1-0),2021,296.06999057922300,0,0.5
,Atalanta,2021-04-22,Thu,AS Roma,1-1,18:30,Stadio Olimpico,(0-1),2021,475.0353950263620,0,0.5
,Lazio,2021-04-22,Thu,Napoli,5-2,20:45,Stadio Diego Armando Maradona,(2-0),2021,190.3582363177840,1,0.5
,Crotone,2021-04-24,Sat,Parma,3-4,18:00,Stadio Ennio Tardini,(1-3),2021,847.3228015594080,0,0.5
,Sampdoria,2021-04-24,Sat,Sassuolo,1-0,20:45,Mapei Stadium - Città del Tricolore,(0-0),2021,138.83308293258500,1,0.5
,Spezia,2021-04-24,Sat,Genoa,2-0,15:00,Stadio Comunale Luigi Ferraris,(0-0),2021,76.77522902512600,1,0.5
,AS Roma,2021-04-25,Sun,Cagliari,3-2,18:00,Sardegna Arena,(1-1),2021,413.5917654589300,1,0.5
,Bologna,2021-04-25,Sun,Atalanta,5-0,20:45,Stadio Atleti Azzurri d'Italia,(2-0),2021,186.36226809910800,1,0.5
,Hellas Verona,2021-04-25,Sun,Inter Milan,1-0,15:00,Stadio Giuseppe Meazza,(0-0),2021,144.56024644073000,1,0.5
,Juventus,2021-04-25,Sun,Fiorentina,1-1,15:00,Stadio Artemio Franchi,(1-0),2021,325.2673815719060,0,0.5
,Udinese,2021-04-25,Sun,Benevento,2-4,12:30,Stadio Ciro Vigorito,(1-2),2021,566.183362811258,0,0.5
,AC Milan,2021-04-26,Mon,Lazio,3-0,20:45,Stadio Olimpico,(1-0),2021,476.62238398594400,1,0.5
,Napoli,2021-04-26,Mon,Torino,0-2,18:30,Stadio Olimpico di Torino,(0-2),2021,709.7779834457860,0,0.5
,Benevento,2021-05-01,Sat,AC Milan,2-0,20:45,Stadio Giuseppe Meazza,(1-0),2021,667.3216108452870,1,0.5
,Inter Milan,2021-05-01,Sat,Crotone,0-2,18:00,Stadio Ezio Scida,(0-0),2021,968.6710778988460,0,0.5
,Spezia,2021-05-01,Sat,Hellas Verona,1-1,15:00,Stadio Marc'Antonio Bentegodi,(0-0),2021,174.28747168937000,0,0.5
,AS Roma,2021-05-02,Sun,Sampdoria,2-0,20:45,Stadio Comunale Luigi Ferraris,(1-0),2021,396.34249898601200,1,0.5
,Atalanta,2021-05-02,Sun,Sassuolo,1-1,15:00,Mapei Stadium - Città del Tricolore,(0-1),2021,134.20367626869600,0,0.5
,Cagliari,2021-05-02,Sun,Napoli,1-1,15:00,Stadio Diego Armando Maradona,(1-0),2021,467.8748889163700,0,0.5
,Fiorentina,2021-05-02,Sun,Bologna,3-3,15:00,Stadio Renato Dall'Ara,(1-1),2021,79.07732589754690,0,0.5
,Genoa,2021-05-02,Sun,Lazio,4-3,12:30,Stadio Olimpico,(2-0),2021,396.34249898601200,1,0.5
,Juventus,2021-05-02,Sun,Udinese,1-2,18:00,Dacia Arena,(1-0),2021,446.85815852404400,0,0.5
,Parma,2021-05-03,Mon,Torino,1-0,20:45,Stadio Olimpico di Torino,(0-0),2021,214.02834778554800,1,0.5
,Bologna,2021-05-08,Sat,Udinese,1-1,15:00,Dacia Arena,(1-0),2021,230.59665353873800,0,0.5
,Lazio,2021-05-08,Sat,Fiorentina,2-0,20:45,Stadio Artemio Franchi,(1-0),2021,226.4069458907570,1,0.5
,Napoli,2021-05-08,Sat,Spezia,1-4,15:00,Stadio Dino Manuzzi,(0-3),2021,512.020101625628,0,0.5
,Sampdoria,2021-05-08,Sat,Inter Milan,5-1,18:00,Stadio Giuseppe Meazza,(3-1),2021,118.77110409643900,1,0.5
,AC Milan,2021-05-09,Sun,Juventus,0-3,20:45,Allianz Stadium,(0-1),2021,123.13402248871500,0,0.5
,Atalanta,2021-05-09,Sun,Parma,2-5,15:00,Stadio Ennio Tardini,(0-1),2021,113.97560416244000,0,0.5
,Cagliari,2021-05-09,Sun,Benevento,1-3,15:00,Stadio Ciro Vigorito,(1-1),2021,525.6860517736320,0,0.5
,Crotone,2021-05-09,Sun,AS Roma,5-0,18:00,Stadio Olimpico,(0-0),2021,506.45581295819500,1,0.5
,Sassuolo,2021-05-09,Sun,Genoa,1-2,12:30,Stadio Comunale Luigi Ferraris,(0-1),2021,138.83308293258500,0,0.5
,Torino,2021-05-09,Sun,Hellas Verona,1-1,15:00,Stadio Marc'Antonio Bentegodi,(0-0),2021,264.18948039852500,0,0.5
,Udinese,2021-05-11,Tue,Napoli,5-1,20:45,Stadio Diego Armando Maradona,(2-1),2021,589.1799954804650,1,0.5
,AC Milan,2021-05-12,Wed,Torino,0-7,20:45,Stadio Olimpico di Torino,(0-2),2021,125.26280395239400,0,0.5
,AS Roma,2021-05-12,Wed,Inter Milan,3-1,20:45,Stadio Giuseppe Meazza,(2-1),2021,476.62238398594400,1,0.5
,Benevento,2021-05-12,Wed,Atalanta,2-0,20:45,Stadio Atleti Azzurri d'Italia,(1-0),2021,656.2080986204190,1,0.5
,Fiorentina,2021-05-12,Wed,Cagliari,0-0,18:30,Sardegna Arena,(0-0),2021,539.3545969382540,0,0.5
,Genoa,2021-05-12,Wed,Bologna,0-2,20:45,Stadio Renato Dall'Ara,(0-1),2021,187.81114792816600,0,0.5
,Juventus,2021-05-12,Wed,Sassuolo,1-3,20:45,Mapei Stadium - Città del Tricolore,(0-2),2021,241.5792223386410,0,0.5
,Parma,2021-05-12,Wed,Lazio,1-0,20:45,Stadio Olimpico,(0-0),2021,361.13487726488000,1,0.5
,Spezia,2021-05-12,Wed,Sampdoria,2-2,20:45,Stadio Comunale Luigi Ferraris,(1-1),2021,76.77522902512600,0,0.5
,Hellas Verona,2021-05-13,Thu,Crotone,2-1,20:45,Stadio Ezio Scida,(1-0),2021,868.7899404633250,1,0.5
,Atalanta,2021-05-15,Sat,Genoa,3-4,15:00,Stadio Comunale Luigi Ferraris,(0-3),2021,154.6880908683670,0,0.5
,Inter Milan,2021-05-15,Sat,Juventus,3-2,18:00,Allianz Stadium,(2-1),2021,123.13402248871500,1,0.5
,Lazio,2021-05-15,Sat,AS Roma,2-0,20:45,Stadio Olimpico,(1-0),2021,0,1,0.5
,Torino,2021-05-15,Sat,Spezia,4-1,15:00,Stadio Dino Manuzzi,(2-0),2021,200.7396061917850,1,0.5
,Cagliari,2021-05-16,Sun,AC Milan,0-0,20:45,Stadio Giuseppe Meazza,(0-0),2021,697.4502556886710,0,0.5
,Crotone,2021-05-16,Sun,Benevento,1-1,15:00,Stadio Ciro Vigorito,(1-0),2021,301.3598015252560,0,0.5
,Napoli,2021-05-16,Sun,Fiorentina,0-2,12:30,Stadio Artemio Franchi,(0-0),2021,406.3623558901360,0,0.5
,Sampdoria,2021-05-16,Sun,Udinese,0-1,15:00,Dacia Arena,(0-0),2021,381.26174910079500,0,0.5
,Sassuolo,2021-05-16,Sun,Parma,1-3,18:00,Stadio Ennio Tardini,(1-1),2021,26.207544228638100,0,0.5
,Bologna,2021-05-17,Mon,Hellas Verona,2-2,20:45,Stadio Marc'Antonio Bentegodi,(1-1),2021,108.211247353509,0,0.5
,Torino,2021-05-18,Tue,Lazio,0-0,20:30,Stadio Olimpico,(0-0),2021,519.7003731677150,0,0.5
,Fiorentina,2021-05-22,Sat,Crotone,0-0,20:45,Stadio Ezio Scida,(0-0),2021,714.0838811005930,0,0.5
,Genoa,2021-05-22,Sat,Cagliari,0-1,20:45,Sardegna Arena,(0-1),2021,579.631362219898,0,0.5
,Parma,2021-05-22,Sat,Sampdoria,3-0,20:45,Stadio Comunale Luigi Ferraris,(2-0),2021,117.78787939075300,1,0.5
,AC Milan,2021-05-23,Sun,Atalanta,0-2,20:45,Stadio Atleti Azzurri d'Italia,(0-1),2021,50.62272084539420,0,0.5
,AS Roma,2021-05-23,Sun,Spezia,2-2,20:45,Stadio Dino Manuzzi,(2-0),2021,323.2861187529620,0,0.5
,Benevento,2021-05-23,Sun,Torino,1-1,20:45,Stadio Olimpico di Torino,(1-0),2021,725.754912953926,0,0.5
,Hellas Verona,2021-05-23,Sun,Napoli,1-1,20:45,Stadio Diego Armando Maradona,(0-0),2021,575.0602598611650,0,0.5
,Juventus,2021-05-23,Sun,Bologna,1-4,20:45,Stadio Renato Dall'Ara,(0-3),2021,298.2345951259310,0,0.5
,Lazio,2021-05-23,Sun,Sassuolo,2-0,20:45,Mapei Stadium - Città del Tricolore,(1-0),2021,341.8246503722720,1,0.5
"1,000",Udinese,2021-05-23,Sun,Inter Milan,5-1,15:00,Stadio Giuseppe Meazza,(2-0),2021,324.1401921212780,1,0.5
"3,475",Atalanta,2021-08-21,Sat,Torino,1-2,20:45,Stadio Olimpico di Torino,(0-1),2021,175.50208167813200,0,0.5
"27,402",Genoa,2021-08-21,Sat,Inter Milan,4-0,18:30,Stadio Giuseppe Meazza,(2-0),2021,118.77110409643900,1,0.5
"3,655",Lazio,2021-08-21,Sat,Empoli,1-3,20:45,Stadio Carlo Castellani,(1-3),2021,233.8441331080120,0,0.5
"5,448",Sassuolo,2021-08-21,Sat,Hellas Verona,2-3,18:30,Stadio Marc'Antonio Bentegodi,(0-1),2021,83.93781035436990,0,0.5
"26,997",Fiorentina,2021-08-22,Sun,AS Roma,3-1,20:45,Stadio Olimpico,(1-0),2021,226.4069458907570,1,0.5
"9,660",Juventus,2021-08-22,Sun,Udinese,2-2,18:30,Dacia Arena,(0-2),2021,446.85815852404400,0,0.5
"8,375",Salernitana,2021-08-22,Sun,Bologna,3-2,18:30,Stadio Renato Dall'Ara,(0-0),2021,515.4661029138210,1,0.5
"20,000",Venezia,2021-08-22,Sun,Napoli,2-0,20:45,Stadio Diego Armando Maradona,(0-0),2021,532.2189412838070,1,0.5
"5,000",AC Milan,2021-08-23,Mon,Sampdoria,0-1,20:45,Stadio Comunale Luigi Ferraris,(0-1),2021,118.77110409643900,0,0.5
"5,387",Spezia,2021-08-23,Mon,Cagliari,2-2,18:30,Unipol Domus,(0-1),2021,547.3620764334330,0,0.5
"11,214",Inter Milan,2021-08-27,Fri,Hellas Verona,1-3,20:45,Stadio Marc'Antonio Bentegodi,(1-0),2021,144.56024644073000,0,0.5
"8,274",Venezia,2021-08-27,Fri,Udinese,3-0,18:30,Dacia Arena,(1-0),2021,97.50669933908200,1,0.5
"7,912",Bologna,2021-08-28,Sat,Atalanta,0-0,18:30,Stadio Atleti Azzurri d'Italia,(0-0),2021,186.36226809910800,0,0.5
"17,584",Empoli,2021-08-28,Sat,Juventus,0-1,20:45,Allianz Stadium,(0-1),2021,305.35278513235400,0,0.5
"20,000",Spezia,2021-08-28,Sat,Lazio,6-1,18:30,Stadio Olimpico,(3-1),2021,323.2861187529620,1,0.5
"12,592",Torino,2021-08-28,Sat,Fiorentina,2-1,20:45,Stadio Artemio Franchi,(1-0),2021,321.43217283133700,1,0.5
"12,500",AS Roma,2021-08-29,Sun,Salernitana,0-4,20:45,Stadio Arechi,(0-0),2021,244.63907146301100,0,0.5
"31,946",Cagliari,2021-08-29,Sun,AC Milan,4-1,20:45,Stadio Giuseppe Meazza,(4-1),2021,697.4502556886710,1,0.5
"20,000",Napoli,2021-08-29,Sun,Genoa,1-2,18:30,Stadio Comunale Luigi Ferraris,(0-1),2021,586.0743336614400,0,0.5
"3,309",Sampdoria,2021-08-29,Sun,Sassuolo,0-0,18:30,Mapei Stadium - Città del Tricolore,(0-0),2021,138.83308293258500,0,0.5
"9,162",Fiorentina,2021-09-11,Sat,Atalanta,1-2,20:45,Stadio Atleti Azzurri d'Italia,(0-1),2021,249.01613873809500,0,0.5
"23,500",Juventus,2021-09-11,Sat,Napoli,2-1,18:00,Stadio Diego Armando Maradona,(0-1),2021,715.0814001685390,1,0.5
"2,511",Venezia,2021-09-11,Sat,Empoli,1-2,15:00,Stadio Carlo Castellani,(0-1),2021,219.69275121121500,0,0.5
"6,423",Genoa,2021-09-12,Sun,Cagliari,2-3,15:00,Unipol Domus,(1-0),2021,579.631362219898,0,0.5
"7,441",Inter Milan,2021-09-12,Sun,Sampdoria,2-2,12:30,Stadio Comunale Luigi Ferraris,(1-2),2021,118.77110409643900,0,0.5
"36,207",Lazio,2021-09-12,Sun,AC Milan,2-0,18:00,Stadio Giuseppe Meazza,(1-0),2021,476.62238398594400,1,0.5
"9,082",Salernitana,2021-09-12,Sun,Torino,4-0,15:00,Stadio Olimpico di Torino,(1-0),2021,762.6193764940160,1,0.5
"29,604",Sassuolo,2021-09-12,Sun,AS Roma,2-1,20:45,Stadio Olimpico,(1-0),2021,341.8246503722720,1,0.5
"5,162",Udinese,2021-09-12,Sun,Spezia,0-1,15:00,Stadio Alberto Picco,(0-0),2021,345.84484508629400,0,0.5
"10,218",Hellas Verona,2021-09-13,Mon,Bologna,1-0,20:45,Stadio Renato Dall'Ara,(0-0),2021,108.211247353509,1,0.5
"20,000",Torino,2021-09-17,Fri,Sassuolo,0-1,20:45,Mapei Stadium - Città del Tricolore,(0-0),2021,239.7679599519900,0,0.5
"11,949",Atalanta,2021-09-18,Sat,Salernitana,0-1,20:45,Stadio Arechi,(0-0),2021,700.6019239101770,0,0.5
"35,278",Bologna,2021-09-18,Sat,Inter Milan,6-1,18:00,Stadio Giuseppe Meazza,(3-0),2021,204.45103811272000,1,0.5
"6,269",Fiorentina,2021-09-18,Sat,Genoa,1-2,15:00,Stadio Comunale Luigi Ferraris,(0-0),2021,199.49234412689900,0,0.5
"18,785",AC Milan,2021-09-19,Sun,Juventus,1-1,20:45,Allianz Stadium,(1-0),2021,123.13402248871500,0,0.5
"10,148",AS Roma,2021-09-19,Sun,Hellas Verona,3-2,18:00,Stadio Marc'Antonio Bentegodi,(0-1),2021,407.0200194793920,1,0.5
"20,000",Cagliari,2021-09-19,Sun,Lazio,2-2,18:00,Stadio Olimpico,(1-0),2021,413.5917654589300,0,0.5
"3,064",Sampdoria,2021-09-19,Sun,Empoli,0-3,12:30,Stadio Carlo Castellani,(0-1),2021,177.77793336261200,0,0.5
"3,688",Spezia,2021-09-19,Sun,Venezia,1-2,15:00,Stadio Pierluigi Penzo ,(0-1),2021,250.22923654264500,0,0.5
"11,484",Napoli,2021-09-20,Mon,Udinese,0-4,20:45,Dacia Arena,(0-2),2021,589.1799954804650,0,0.5
"9,707",Genoa,2021-09-21,Tue,Bologna,2-2,18:30,Stadio Renato Dall'Ara,(0-0),2021,187.81114792816600,0,0.5
"15,927",Inter Milan,2021-09-21,Tue,Fiorentina,1-3,20:45,Stadio Artemio Franchi,(1-0),2021,254.93627880825600,0,0.5
"7,353",Sassuolo,2021-09-21,Tue,Atalanta,2-1,20:45,Stadio Atleti Azzurri d'Italia,(2-1),2021,134.20367626869600,1,0.5
"7,226",Empoli,2021-09-22,Wed,Cagliari,0-2,20:45,Unipol Domus,(0-1),2021,525.1469592161860,0,0.5
"9,561",Hellas Verona,2021-09-22,Wed,Salernitana,2-2,18:30,Stadio Arechi,(1-2),2021,617.7396526288890,0,0.5
"5,700",Juventus,2021-09-22,Wed,Spezia,2-3,18:30,Stadio Alberto Picco,(1-1),2021,205.26728226736200,0,0.5
"26,185",Venezia,2021-09-22,Wed,AC Milan,2-0,20:45,Stadio Giuseppe Meazza,(0-0),2021,253.69079313953600,1,0.5
"8,646",Lazio,2021-09-23,Thu,Torino,1-1,18:30,Stadio Olimpico di Torino,(0-0),2021,519.7003731677150,0,0.5
"4,596",Napoli,2021-09-23,Thu,Sampdoria,0-4,18:30,Stadio Comunale Luigi Ferraris,(0-2),2021,586.0743336614400,0,0.5
"29,593",Udinese,2021-09-23,Thu,AS Roma,1-0,20:45,Stadio Olimpico,(1-0),2021,464.67909792520700,1,0.5
"3,618",AC Milan,2021-09-25,Sat,Spezia,1-2,15:00,Stadio Alberto Picco,(0-0),2021,162.32599838976200,0,0.5
"36,517",Atalanta,2021-09-25,Sat,Inter Milan,2-2,18:00,Stadio Giuseppe Meazza,(1-2),2021,50.62272084539420,0,0.5
"13,478",Hellas Verona,2021-09-25,Sat,Genoa,3-3,20:45,Stadio Comunale Luigi Ferraris,(0-1),2021,195.31798355125100,0,0.5
"32,000",AS Roma,2021-09-26,Sun,Lazio,3-2,18:00,Stadio Olimpico,(2-1),2021,0,1,0.5
"5,022",Bologna,2021-09-26,Sun,Empoli,4-2,15:00,Stadio Carlo Castellani,(2-1),2021,89.70399420635500,1,0.5
"20,000",Cagliari,2021-09-26,Sun,Napoli,2-0,20:45,Stadio Diego Armando Maradona,(1-0),2021,467.8748889163700,1,0.5
"7,208",Fiorentina,2021-09-26,Sun,Udinese,0-1,15:00,Dacia Arena,(0-1),2021,297.09159095287500,0,0.5
"5,177",Salernitana,2021-09-26,Sun,Sassuolo,1-0,15:00,Mapei Stadium - Città del Tricolore,(0-0),2021,566.7104826059690,1,0.5
"15,381",Sampdoria,2021-09-26,Sun,Juventus,3-2,12:30,Allianz Stadium,(2-1),2021,129.26585903174700,1,0.5
"4,888",Torino,2021-09-27,Mon,Venezia,1-1,20:45,Stadio Pierluigi Penzo ,(0-0),2021,372.5773703592440,0,0.5
"8,135",Venezia,2021-10-01,Fri,Cagliari,1-1,20:45,Unipol Domus,(1-0),2021,741.0234414497810,0,0.5
"10,077",Genoa,2021-10-02,Sat,Salernitana,1-0,15:00,Stadio Arechi,(0-0),2021,638.5576741660540,1,0.5
"10,400",Inter Milan,2021-10-02,Sat,Sassuolo,1-2,20:45,Mapei Stadium - Città del Tricolore,(1-0),2021,147.23360435549800,0,0.5
"12,073",Juventus,2021-10-02,Sat,Torino,0-1,18:00,Stadio Olimpico di Torino,(0-0),2021,7.56735575287785,0,0.5
"9,363",AC Milan,2021-10-03,Sun,Atalanta,2-3,20:45,Stadio Atleti Azzurri d'Italia,(0-2),2021,50.62272084539420,0,0.5
"31,946",Empoli,2021-10-03,Sun,AS Roma,2-0,18:00,Stadio Olimpico,(1-0),2021,233.8441331080120,1,0.5
"12,975",Lazio,2021-10-03,Sun,Bologna,3-0,12:30,Stadio Renato Dall'Ara,(2-0),2021,299.0253331111190,1,0.5
"15,264",Napoli,2021-10-03,Sun,Fiorentina,1-2,18:00,Stadio Artemio Franchi,(1-1),2021,406.3623558901360,0,0.5
"8,398",Spezia,2021-10-03,Sun,Hellas Verona,4-0,15:00,Stadio Marc'Antonio Bentegodi,(3-0),2021,174.28747168937000,1,0.5
"4,292",Udinese,2021-10-03,Sun,Sampdoria,3-3,15:00,Stadio Comunale Luigi Ferraris,(1-2),2021,381.26174910079500,0,0.5
"40,128",Hellas Verona,2021-10-16,Sat,AC Milan,3-2,20:45,Stadio Giuseppe Meazza,(0-2),2021,144.56024644073000,1,0.5
"42,000",Inter Milan,2021-10-16,Sat,Lazio,3-1,18:00,Stadio Olimpico,(0-1),2021,476.62238398594400,1,0.5
"6,023",Salernitana,2021-10-16,Sat,Spezia,2-1,15:00,Stadio Alberto Picco,(0-1),2021,563.7482739210850,1,0.5
"20,239",AS Roma,2021-10-17,Sun,Juventus,1-0,20:45,Allianz Stadium,(1-0),2021,525.1018556767370,1,0.5
"6,214",Atalanta,2021-10-17,Sun,Empoli,1-4,15:00,Stadio Carlo Castellani,(1-2),2021,242.34381487005800,0,0.5
"10,627",Bologna,2021-10-17,Sun,Udinese,1-1,15:00,Dacia Arena,(0-0),2021,230.59665353873800,0,0.5
"9,923",Sampdoria,2021-10-17,Sun,Cagliari,3-1,12:30,Unipol Domus,(1-0),2021,579.631362219898,1,0.5
"10,370",Sassuolo,2021-10-17,Sun,Genoa,2-2,15:00,Stadio Comunale Luigi Ferraris,(1-2),2021,138.83308293258500,0,0.5
"27,579",Torino,2021-10-17,Sun,Napoli,1-0,18:00,Stadio Diego Armando Maradona,(0-0),2021,709.7779834457860,1,0.5
"8,043",Fiorentina,2021-10-18,Mon,Venezia,1-0,20:45,Stadio Pierluigi Penzo ,(1-0),2021,202.15065357860500,1,0.5
"9,881",Genoa,2021-10-22,Fri,Torino,3-2,18:30,Stadio Olimpico di Torino,(2-0),2021,124.3883982813310,1,0.5
"7,493",Spezia,2021-10-22,Fri,Sampdoria,2-1,20:45,Stadio Comunale Luigi Ferraris,(2-0),2021,76.77522902512600,1,0.5
"22,167",AC Milan,2021-10-23,Sat,Bologna,2-4,20:45,Stadio Renato Dall'Ara,(0-2),2021,204.45103811272000,0,0.5
"11,142",Empoli,2021-10-23,Sat,Salernitana,2-4,15:00,Stadio Arechi,(0-4),2021,468.145175740397,0,0.5
"4,482",Venezia,2021-10-23,Sat,Sassuolo,3-1,18:00,Mapei Stadium - Città del Tricolore,(1-1),2021,156.54215073191200,1,0.5
"20,290",Cagliari,2021-10-24,Sun,Fiorentina,3-0,15:00,Stadio Artemio Franchi,(2-0),2021,539.3545969382540,1,0.5
"56,532",Juventus,2021-10-24,Sun,Inter Milan,1-1,20:45,Stadio Giuseppe Meazza,(1-0),2021,123.13402248871500,0,0.5
"13,953",Lazio,2021-10-24,Sun,Hellas Verona,4-1,15:00,Stadio Marc'Antonio Bentegodi,(2-0),2021,407.0200194793920,1,0.5
"47,801",Napoli,2021-10-24,Sun,AS Roma,0-0,18:00,Stadio Olimpico,(0-0),2021,190.3582363177840,0,0.5
